sentence_id,category,reference,perturbation,severity,candidate,note,bertscore,bleu
113,cs.CL,"Direct verbalization is a surprisingly strong baseline: after auditing benchmark errors, it reaches AUROC 0.956 and 0.937 for correctness prediction.",antonym,4,"Direct verbalization is a surprisingly weak baseline: after auditing benchmark errors, it reaches AUROC 0.956 and 0.937 for correctness prediction.",strong -> weak,0.9683175086975098,87.87419089273847
113,cs.CL,"Direct verbalization is a surprisingly strong baseline: after auditing benchmark errors, it reaches AUROC 0.956 and 0.937 for correctness prediction.",negation,5,"Direct verbalization is not a surprisingly strong baseline: after auditing benchmark errors, it reaches AUROC 0.956 and 0.937 for correctness prediction.",inserted 'not' after 'is',0.9515345096588135,88.43865924896839
114,cs.CL,"Four of nine errors from one model and two of eight from the other receive unanimous sample support, showing that self-consistency can amplify shared misconceptions.",identical,0,"Four of nine errors from one model and two of eight from the other receive unanimous sample support, showing that self-consistency can amplify shared misconceptions.",unchanged,0.9999992847442627,100.00000000000004
114,cs.CL,"Four of nine errors from one model and two of eight from the other receive unanimous sample support, showing that self-consistency can amplify shared misconceptions.",synonym,1,"Four of nine errors from one model and two of eight from the other receive consentaneous sample support, showing that self-consistency can amplify shared misconceptions.",unanimous -> consentaneous,0.8583940863609314,89.85396083419644
114,cs.CL,"Four of nine errors from one model and two of eight from the other receive unanimous sample support, showing that self-consistency can amplify shared misconceptions.",scramble,2,"shared one nine and self-consistency two errors other from the model showing sample can amplify unanimous Four from of receive support, eight that of",word order shuffled,0.18229903280735016,6.881352712626167
114,cs.CL,"Four of nine errors from one model and two of eight from the other receive unanimous sample support, showing that self-consistency can amplify shared misconceptions.",antonym,4,"Four of nine errors from one model and two of eight from the other receive unanimous sample support, showing that self-consistency can understate shared misconceptions.",amplify -> understate,0.9425182938575745,89.85396083419644
114,cs.CL,"Four of nine errors from one model and two of eight from the other receive unanimous sample support, showing that self-consistency can amplify shared misconceptions.",negation,5,"Four of nine errors from one model and two of eight from the other receive unanimous sample support, showing that self-consistency can not amplify shared misconceptions.",inserted 'not' after 'can',0.9685626029968262,90.25139799587889
115,cs.CL,An exploratory audit of 100 confidence-tagged biography claims further finds only a modest confidence gap between supported and contradicted claims.,identical,0,An exploratory audit of 100 confidence-tagged biography claims further finds only a modest confidence gap between supported and contradicted claims.,unchanged,1.0,100.00000000000004
115,cs.CL,An exploratory audit of 100 confidence-tagged biography claims further finds only a modest confidence gap between supported and contradicted claims.,synonym,1,An exploratory audit of 100 confidence-tagged biography claims further finds only a modest confidence gap between support and contradicted claims.,supported -> support,0.960297167301178,86.5603055254171
115,cs.CL,An exploratory audit of 100 confidence-tagged biography claims further finds only a modest confidence gap between supported and contradicted claims.,scramble,2,An between a confidence-tagged gap exploratory confidence and supported finds biography claims further 100 contradicted audit only of modest,word order shuffled,0.22063617408275604,10.760301470496806
115,cs.CL,An exploratory audit of 100 confidence-tagged biography claims further finds only a modest confidence gap between supported and contradicted claims.,number_swap,3,An exploratory audit of 103 confidence-tagged biography claims further finds only a modest confidence gap between supported and contradicted claims.,100 -> 103,0.9681249856948853,86.5603055254171
115,cs.CL,An exploratory audit of 100 confidence-tagged biography claims further finds only a modest confidence gap between supported and contradicted claims.,antonym,4,An exploratory audit of 100 confidence-tagged biography claims further finds only a modest confidence gap between negate and contradicted claims.,supported -> negate,0.9068171381950378,86.5603055254171
115,cs.CL,An exploratory audit of 100 confidence-tagged biography claims further finds only a modest confidence gap between supported and contradicted claims.,negation,5,It is not the case that an exploratory audit of 100 confidence-tagged biography claims further finds only a modest confidence gap between supported and contradicted claims.,prepended denial,0.8491842746734619,72.48600507984249
116,cs.CL,"These results argue that useful self-reports remain sensitive to elicitation, correlated errors, and benchmark noise.",identical,0,"These results argue that useful self-reports remain sensitive to elicitation, correlated errors, and benchmark noise.",unchanged,0.9999996423721313,100.00000000000004
116,cs.CL,"These results argue that useful self-reports remain sensitive to elicitation, correlated errors, and benchmark noise.",synonym,1,"These results argue that useful self-reports remain sensitive to elicitation, correlative errors, and benchmark noise.",correlated -> correlative,0.9497542381286621,83.94327083733333
116,cs.CL,"These results argue that useful self-reports remain sensitive to elicitation, correlated errors, and benchmark noise.",scramble,2,"results self-reports errors, remain that to useful sensitive benchmark argue These correlated and elicitation,",word order shuffled,0.24538929760456085,8.632916298377145
116,cs.CL,"These results argue that useful self-reports remain sensitive to elicitation, correlated errors, and benchmark noise.",antonym,4,"These results argue that useful self-reports remain insensitive to elicitation, correlated errors, and benchmark noise.",sensitive -> insensitive,0.9651722311973572,83.94327083733333
116,cs.CL,"These results argue that useful self-reports remain sensitive to elicitation, correlated errors, and benchmark noise.",negation,5,"It is not the case that these results argue that useful self-reports remain sensitive to elicitation, correlated errors, and benchmark noise.",prepended denial,0.8512139320373535,68.7941939352187
